Author,Sentence,Length,Clean_Sentence,Author_encoded,negated_cue,amb_count,delay_withheld_info_count,delay_foreshadowing_count,delay_cliffhanger_count,delay_pacing_count,atmosphere_count,amb_adjusted,delay_withheld_info_adjusted,delay_foreshadowing_adjusted,delay_cliffhanger_adjusted,delay_pacing_adjusted,atmosphere_adjusted,length,punctuation_density,avg_word_length,ends_ellipsis,ends_dash,has_semicolon,adj_density,adv_density,modal_density,verb_density,Tag_amb,Tag_atmosphere,Tag_delay:cliffhanger,Tag_delay:foreshadowing,Tag_delay:withheld-info
Jacobs,"“You don’t know what you are saying.”

“We had the first wish granted,” said the old woman, feverishly; “why
not the second?”

<amb>“A coincidence,” stammered the old man.</amb>

“Go and get it and wish,” cried his wife, quivering with excitement.",43,"“You don’t know what you are saying.”

“We had the first wish granted,” said the old woman, feverishly; “why
not the second?”

“A coincidence,” stammered the old man.

“Go and get it and wish,” cried his wife, quivering with excitement.",1,0,1,0,0,0,0,2,1,0,0,0,0,2,40,0.04219409282700422,4.85,0,0,1,0.14754098360655737,0.04918032786885246,0.0,0.18032786885245902,True,False,False,False,False
Jacobs,"“He has been
dead ten days, and besides he—I would not tell you else,

<delay type=""foreshadowing"">but—I could only recognize him by his clothing.",27,"“He has been
dead ten days, and besides he—I would not tell you else,

but—I could only recognize him by his clothing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.025210084033613446,4.363636363636363,0,0,0,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.15384615384615385,False,False,False,True,False
Jacobs,"His brow cold with
sweat, he felt his way round the table, and groped along the wall until
he found himself in the small passage with the unwholesome thing in his
hand.</delay>

<amb>Even his wife’s face seemed changed as he entered the room.",46,"His brow cold with
sweat, he felt his way round the table, and groped along the wall until
he found himself in the small passage with the unwholesome thing in his
hand.

Even his wife’s face seemed changed as he entered the room.",1,0,1,0,0,0,0,2,1,0,0,0,0,2,43,0.017391304347826087,4.325581395348837,0,0,0,0.04081632653061224,0.02040816326530612,0.0,0.14285714285714285,True,False,False,False,False
Jacobs,"<atmosphere>A stair creaked, and a squeaky mouse scurried noisily through the wall.",13,"A stair creaked, and a squeaky mouse scurried noisily through the wall.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.027777777777777776,5.0,0,0,0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,False,True,False,False,False
Jacobs,"<delay type=""cliffhanger"">A third knock sounded through the house.</delay>

“What’s that?” cried the old woman, starting up.",20,"A third knock sounded through the house.

“What’s that?” cried the old woman, starting up.",1,0,0,0,0,0,1,1,0,0,0,0,1,1,15,0.04395604395604396,5.0,0,0,0,0.08695652173913043,0.0,0.0,0.2608695652173913,False,False,True,False,False
Jacobs,"<amb>“A rat,” said the old man in shaking tones—“a rat.",12,"“A rat,” said the old man in shaking tones—“a rat.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.0392156862745098,4.1,0,0,0,0.0625,0.0,0.0,0.25,True,False,False,False,False
Jacobs,<amb>“It’s Herbert!” she screamed.,6,“It’s Herbert!” she screamed.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06666666666666667,6.5,0,0,0,0.0,0.0,0.0,0.3,True,False,False,False,False
Jacobs,"<amb>“It’s my boy; it’s Herbert!” she cried, struggling mechanically.",12,"“It’s my boy; it’s Herbert!” she cried, struggling mechanically.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.06153846153846154,6.222222222222222,0,0,1,0.05263157894736842,0.05263157894736842,0.0,0.2631578947368421,True,False,False,False,False
Jacobs,"<delay type=""cliffhanger"">A cold wind rushed up the staircase, and a long loud wail of disappointment
and misery from his wife gave him courage to run down to her side, and
then to the gate beyond.",37,"A cold wind rushed up the staircase, and a long loud wail of disappointment
and misery from his wife gave him courage to run down to her side, and
then to the gate beyond.",1,0,0,0,0,0,0,3,0,0,0,0,0,3,34,0.01744186046511628,4.0588235294117645,0,0,0,0.08108108108108109,0.02702702702702703,0.0,0.08108108108108109,False,False,True,False,False
Dickens,"One would
have thought, considering the nature of the ground, that he could not
have doubted from what quarter the voice came;

<amb>but instead of looking up to where I stood on the top of the steep cutting nearly over his head, he
turned himself about, and looked down the Line.",52,"One would
have thought, considering the nature of the ground, that he could not
have doubted from what quarter the voice came;

but instead of looking up to where I stood on the top of the steep cutting nearly over his head, he
turned himself about, and looked down the Line.",0,0,2,0,0,0,0,0,2,0,0,0,0,0,51,0.021739130434782608,4.392156862745098,0,0,1,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.19298245614035087,True,False,False,False,False
Dickens,"There was something
remarkable in his manner of doing so, though I could not have said for my
life what.</amb>

But I know it was remarkable enough to attract my notice,

<atmosphere>even though his figure was foreshortened and shadowed,
down in the deep trench, and mine was high above him, so steeped in the glow of an angry
sunset, that I had shaded my eyes with my hand before I saw him at all.</atmosphere>

“Halloa!",78,"There was something
remarkable in his manner of doing so, though I could not have said for my
life what.

But I know it was remarkable enough to attract my notice,

even though his figure was foreshortened and shadowed,
down in the deep trench, and mine was high above him, so steeped in the glow of an angry
sunset, that I had shaded my eyes with my hand before I saw him at all.

“Halloa!",0,0,0,0,1,0,0,0,0,0,1,0,0,0,75,0.023017902813299233,4.173333333333333,0,0,0,0.07058823529411765,0.07058823529411765,0.011764705882352941,0.17647058823529413,False,True,False,False,False
Dickens,"<amb>Just then there came a vague vibration in the earth and air, quickly changing into
a violent pulsation, and an oncoming rush that caused me to start back,
as though it had force to draw me down.</amb>

When such vapour as rose to my height from this rapid train had passed me, and was skimming away over
the landscape, I looked down again, and saw him refurling the flag he had
shown while the train went by.",79,"Just then there came a vague vibration in the earth and air, quickly changing into
a violent pulsation, and an oncoming rush that caused me to start back,
as though it had force to draw me down.

When such vapour as rose to my height from this rapid train had passed me, and was skimming away over
the landscape, I looked down again, and saw him refurling the flag he had
shown while the train went by.",0,0,1,0,0,2,1,0,1,0,0,2,1,0,77,0.019851116625310174,4.220779220779221,0,0,0,0.047058823529411764,0.08235294117647059,0.0,0.21176470588235294,True,False,False,False,False
Dickens,"<atmosphere>The cutting was extremely deep, and unusually precipitate.",9,"The cutting was extremely deep, and unusually precipitate.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0.03389830508474576,6.375,0,0,0,0.1,0.2,0.0,0.2,False,True,False,False,False
Dickens,"It was made
through a clammy stone, that became oozier and wetter as I went down.</atmosphere>

<delay type=""withheld-info"">For these reasons, I found the way long enough to give me time to recall
a singular air of reluctance or compulsion with which he had pointed out
the path.</delay>

When I came down low enough upon the zigzag descent to see him again, I
saw that he was standing between the rails on the way by which the train
had lately passed, in an attitude as if he were waiting for me to appear.",97,"It was made
through a clammy stone, that became oozier and wetter as I went down.

For these reasons, I found the way long enough to give me time to recall
a singular air of reluctance or compulsion with which he had pointed out
the path.

When I came down low enough upon the zigzag descent to see him again, I
saw that he was standing between the rails on the way by which the train
had lately passed, in an attitude as if he were waiting for me to appear.",0,0,1,0,0,0,2,1,1,0,0,0,2,1,91,0.015250544662309368,4.021978021978022,0,0,0,0.030612244897959183,0.07142857142857142,0.0,0.19387755102040816,False,False,False,False,True
Dickens,"<amb>His attitude was one of such expectation
and watchfulness that I stopped a moment, wondering at it.</amb>

I resumed my downward way, and stepping out upon the level of the
railroad, and drawing nearer to him, saw that he was a dark, sallow man,
with a dark beard and rather heavy eyebrows.",54,"His attitude was one of such expectation
and watchfulness that I stopped a moment, wondering at it.

I resumed my downward way, and stepping out upon the level of the
railroad, and drawing nearer to him, saw that he was a dark, sallow man,
with a dark beard and rather heavy eyebrows.",0,0,0,0,0,0,0,3,0,0,0,0,0,3,52,0.028070175438596492,4.461538461538462,0,0,0,0.08333333333333333,0.016666666666666666,0.0,0.13333333333333333,True,False,False,False,False
Dickens,"<atmosphere>His post was in as solitary
and dismal a place as ever I saw.",15,"His post was in as solitary
and dismal a place as ever I saw.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,0.016129032258064516,3.4285714285714284,0,0,0,0.06666666666666667,0.06666666666666667,0.0,0.2,False,True,False,False,False
Dickens,"<amb>To such purpose I spoke to him; but I am far from sure of the
terms I used;</amb>

<amb>for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.</amb>

<delay type=""withheld-info"">He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.</delay>

<amb>That light was part of his charge?",87,"To such purpose I spoke to him; but I am far from sure of the
terms I used;

for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.

He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.

That light was part of his charge?",0,0,1,0,1,0,0,1,1,0,1,0,0,1,76,0.02570694087403599,4.078947368421052,0,0,1,0.06818181818181818,0.045454545454545456,0.0,0.14772727272727273,True,False,False,False,False
Dickens,"<amb>To such purpose I spoke to him; but I am far from sure of the
terms I used;</amb>

<amb>for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.</amb>

<delay type=""withheld-info"">He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.</delay>

<amb>That light was part of his charge?",87,"To such purpose I spoke to him; but I am far from sure of the
terms I used;

for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.

He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.

That light was part of his charge?",0,0,1,0,1,0,0,1,1,0,1,0,0,1,76,0.02570694087403599,4.078947368421052,0,0,1,0.06818181818181818,0.045454545454545456,0.0,0.14772727272727273,True,False,False,False,False
Dickens,"<amb>To such purpose I spoke to him; but I am far from sure of the
terms I used;</amb>

<amb>for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.</amb>

<delay type=""withheld-info"">He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.</delay>

<amb>That light was part of his charge?",87,"To such purpose I spoke to him; but I am far from sure of the
terms I used;

for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.

He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.

That light was part of his charge?",0,0,1,0,1,0,0,1,1,0,1,0,0,1,76,0.02570694087403599,4.078947368421052,0,0,1,0.06818181818181818,0.045454545454545456,0.0,0.14772727272727273,True,False,False,False,False
Dickens,"<amb>To such purpose I spoke to him; but I am far from sure of the
terms I used;</amb>

<amb>for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.</amb>

<delay type=""withheld-info"">He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.</delay>

<amb>That light was part of his charge?",87,"To such purpose I spoke to him; but I am far from sure of the
terms I used;

for, besides that I am not happy in opening any
conversation, there was something in the man that daunted me.

He directed a most curious look towards the red light near the tunnel’s
mouth, and looked all about it, as if something were missing from it, and
then looked at me.

That light was part of his charge?",0,0,1,0,1,0,0,1,1,0,1,0,0,1,76,0.02570694087403599,4.078947368421052,0,0,1,0.06818181818181818,0.045454545454545456,0.0,0.14772727272727273,False,False,False,False,True
Dickens,"Was it not?</amb>

He answered in a low voice,—“Don’t you know it is?”

<amb>The monstrous thought came into my mind, as I perused the fixed eyes and
the saturnine face, that this was a spirit, not a man.</amb>

<amb>I have speculated since, whether there may have been infection in his mind.</amb>

In my turn, I stepped back.",64,"Was it not?

He answered in a low voice,—“Don’t you know it is?”

The monstrous thought came into my mind, as I perused the fixed eyes and
the saturnine face, that this was a spirit, not a man.

I have speculated since, whether there may have been infection in his mind.

In my turn, I stepped back.",0,0,2,0,0,0,0,0,2,0,0,0,0,0,57,0.03666666666666667,4.192982456140351,0,0,0,0.05405405405405406,0.04054054054054054,0.013513513513513514,0.16216216216216217,True,False,False,False,False
Dickens,"Was it not?</amb>

He answered in a low voice,—“Don’t you know it is?”

<amb>The monstrous thought came into my mind, as I perused the fixed eyes and
the saturnine face, that this was a spirit, not a man.</amb>

<amb>I have speculated since, whether there may have been infection in his mind.</amb>

In my turn, I stepped back.",64,"Was it not?

He answered in a low voice,—“Don’t you know it is?”

The monstrous thought came into my mind, as I perused the fixed eyes and
the saturnine face, that this was a spirit, not a man.

I have speculated since, whether there may have been infection in his mind.

In my turn, I stepped back.",0,0,2,0,0,0,0,0,2,0,0,0,0,0,57,0.03666666666666667,4.192982456140351,0,0,0,0.05405405405405406,0.04054054054054054,0.013513513513513514,0.16216216216216217,True,False,False,False,False
Dickens,"<amb>“You look at me,” I said, forcing a smile, “as if you had a dread of me.”

“I was doubtful,” he returned, “whether I had seen you before.”

“Where?”

He pointed to the red light he had looked at.",40,"“You look at me,” I said, forcing a smile, “as if you had a dread of me.”

“I was doubtful,” he returned, “whether I had seen you before.”

“Where?”

He pointed to the red light he had looked at.",0,0,2,0,2,0,0,1,2,0,2,0,0,1,39,0.04591836734693878,3.948717948717949,0,0,0,0.05357142857142857,0.0,0.0,0.23214285714285715,True,False,False,False,False
Dickens,"<delay type=""withheld-info"">He had made his bed, and he lay upon it.",14,"He had made his bed, and he lay upon it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.04878048780487805,3.1,0,0,0,0.0,0.0,0.0,0.25,False,False,False,False,True
Dickens,"It was far
too late to make another.</delay>

<delay type=""withheld-info"">All that I have here condensed he said in a quiet manner, with his grave,
dark regards divided between me and the fire.</delay>

He threw in the word, “Sir,” from time to time, and especially when he referred to his
youth,—as though to request me to understand that he claimed to be
nothing but what I found him.",73,"It was far
too late to make another.

All that I have here condensed he said in a quiet manner, with his grave,
dark regards divided between me and the fire.

He threw in the word, “Sir,” from time to time, and especially when he referred to his
youth,—as though to request me to understand that he claimed to be
nothing but what I found him.",0,0,1,0,0,0,0,2,1,0,0,0,0,2,66,0.026239067055393587,4.166666666666667,0,0,0,0.038461538461538464,0.05128205128205128,0.0,0.16666666666666666,False,False,False,False,True
Dickens,"In a word, I should have set this man down as one of the safest of men to
be employed in that capacity,

<amb>but for the circumstance that while he was
speaking to me he twice broke off with a fallen colour, turned his face
towards the little bell when it did NOT ring, opened the door of the hut
(which was kept shut to exclude the unhealthy damp), and looked out
towards the red light near the mouth of the tunnel.</amb>

<amb>On both of those occasions, he came back to the fire with the inexplicable air upon him
which I had remarked, without being able to define, when we were so far
asunder.</amb>

Said I, when I rose to leave him, “You almost make me think that I have
met with a contented man.”

(I am afraid I must acknowledge that I said it to lead him on.)

“I believe I used to be so,” he rejoined, in the low voice in which he
had first spoken; “but I am troubled, sir, I am troubled.”

He would have recalled the words if he could.",189,"In a word, I should have set this man down as one of the safest of men to
be employed in that capacity,

but for the circumstance that while he was
speaking to me he twice broke off with a fallen colour, turned his face
towards the little bell when it did NOT ring, opened the door of the hut
(which was kept shut to exclude the unhealthy damp), and looked out
towards the red light near the mouth of the tunnel.

On both of those occasions, he came back to the fire with the inexplicable air upon him
which I had remarked, without being able to define, when we were so far
asunder.

Said I, when I rose to leave him, “You almost make me think that I have
met with a contented man.”

(I am afraid I must acknowledge that I said it to lead him on.)

“I believe I used to be so,” he rejoined, in the low voice in which he
had first spoken; “but I am troubled, sir, I am troubled.”

He would have recalled the words if he could.",0,0,1,1,1,0,0,2,1,1,1,0,0,2,185,0.02267818574514039,3.972972972972973,0,0,1,0.0514018691588785,0.037383177570093455,0.018691588785046728,0.19626168224299065,True,False,False,False,False
Dickens,"In a word, I should have set this man down as one of the safest of men to
be employed in that capacity,

<amb>but for the circumstance that while he was
speaking to me he twice broke off with a fallen colour, turned his face
towards the little bell when it did NOT ring, opened the door of the hut
(which was kept shut to exclude the unhealthy damp), and looked out
towards the red light near the mouth of the tunnel.</amb>

<amb>On both of those occasions, he came back to the fire with the inexplicable air upon him
which I had remarked, without being able to define, when we were so far
asunder.</amb>

Said I, when I rose to leave him, “You almost make me think that I have
met with a contented man.”

(I am afraid I must acknowledge that I said it to lead him on.)

“I believe I used to be so,” he rejoined, in the low voice in which he
had first spoken; “but I am troubled, sir, I am troubled.”

He would have recalled the words if he could.",189,"In a word, I should have set this man down as one of the safest of men to
be employed in that capacity,

but for the circumstance that while he was
speaking to me he twice broke off with a fallen colour, turned his face
towards the little bell when it did NOT ring, opened the door of the hut
(which was kept shut to exclude the unhealthy damp), and looked out
towards the red light near the mouth of the tunnel.

On both of those occasions, he came back to the fire with the inexplicable air upon him
which I had remarked, without being able to define, when we were so far
asunder.

Said I, when I rose to leave him, “You almost make me think that I have
met with a contented man.”

(I am afraid I must acknowledge that I said it to lead him on.)

“I believe I used to be so,” he rejoined, in the low voice in which he
had first spoken; “but I am troubled, sir, I am troubled.”

He would have recalled the words if he could.",0,0,1,1,1,0,0,2,1,1,1,0,0,2,185,0.02267818574514039,3.972972972972973,0,0,1,0.0514018691588785,0.037383177570093455,0.018691588785046728,0.19626168224299065,True,False,False,False,False
Dickens,"What is your trouble?”

<delay type=""withheld-info"">“It is very difficult to impart, sir.",15,"What is your trouble?”

“It is very difficult to impart, sir.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.04838709677419355,4.545454545454546,0,0,0,0.0625,0.0625,0.0,0.1875,False,False,False,False,True
Dickens,"Say, when shall it
be?”

<delay type=""withheld-info"">“I go off early in the morning, and I shall be on again at ten to-morrow
night, sir.”</delay>

“I will come at eleven.”

He thanked me, and went out at the door with me.",45,"Say, when shall it
be?”

“I go off early in the morning, and I shall be on again at ten to-morrow
night, sir.”

“I will come at eleven.”

He thanked me, and went out at the door with me.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,39,0.0427807486631016,3.717948717948718,0,0,0,0.08,0.04,0.06,0.12,False,False,False,False,True
Dickens,"<delay type=""foreshadowing"">When you have found it, don’t call out!",12,"When you have found it, don’t call out!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.05,4.0,0,0,0,0.08333333333333333,0.0,0.0,0.25,False,False,False,True,False
Dickens,"<amb>What made you cry, ‘Halloa!",6,"What made you cry, ‘Halloa!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.07142857142857142,4.6,0,0,0,0.0,0.0,0.0,0.125,True,False,False,False,False
Dickens,"<atmosphere>I walked by the side of
the down Line of rails (with a very disagreeable sensation of a train
coming behind me) until I found the path.</atmosphere>

It was easier to mount than to
descend, and I got back to my inn without any adventure.",47,"I walked by the side of
the down Line of rails (with a very disagreeable sensation of a train
coming behind me) until I found the path.

It was easier to mount than to
descend, and I got back to my inn without any adventure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.013333333333333334,3.977777777777778,0,0,0,0.06,0.04,0.0,0.14,False,True,False,False,False
Dickens,<amb>I took you for some one else yesterday evening.,10,I took you for some one else yesterday evening.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.020833333333333332,4.333333333333333,0,0,0,0.0,0.1,0.0,0.1,True,False,False,False,False
Dickens,<amb>I advanced so close upon it that I wondered at its keeping the sleeve across its eyes.,18,I advanced so close upon it that I wondered at its keeping the sleeve across its eyes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.011494252873563218,4.117647058823529,0,0,0,0.0,0.1111111111111111,0.0,0.16666666666666666,True,False,False,False,False
Dickens,"I ran out again faster than I had run in (for I had a mortal
abhorrence of the place upon me), and I looked all round the red light
with my own red light, and I went up the iron ladder to the gallery atop
of it, and I came down again, and ran back here.</delay>

<amb>I telegraphed both ways, ‘An alarm has been given.",67,"I ran out again faster than I had run in (for I had a mortal
abhorrence of the place upon me), and I looked all round the red light
with my own red light, and I went up the iron ladder to the gallery atop
of it, and I came down again, and ran back here.

I telegraphed both ways, ‘An alarm has been given.",0,0,0,0,2,0,0,2,0,0,2,0,0,2,65,0.02287581699346405,3.6923076923076925,0,0,0,0.06666666666666667,0.06666666666666667,0.0,0.17333333333333334,True,False,False,False,False
Dickens,"Is anything wrong?’  The answer came
back, both ways, ‘All well.’”</amb>

<amb>Resisting the slow touch of a frozen finger tracing out my spine, I
showed him how that this figure must be a deception of his sense of
sight;</amb>

<delay type=""pacing>and how that figures, originating in disease of the delicate
nerves that minister to the functions of the eye, were known to have
often troubled patients, some of whom had become conscious of the nature
of their affliction, and had even proved it by experiments upon
themselves.</delay>

<atmosphere>“As to an imaginary cry,” said I, “do but listen for a
moment to the wind in this unnatural valley while we speak so low, and to
the wild harp it makes of the telegraph wires.”</atmosphere>

That was all very well, he returned, after we had sat listening for a
while, and he ought to know something of the wind and the wires,—he who
so often passed long winter nights there, alone and watching.",170,"Is anything wrong?’  The answer came
back, both ways, ‘All well.’”

Resisting the slow touch of a frozen finger tracing out my spine, I
showed him how that this figure must be a deception of his sense of
sight;

and how that figures, originating in disease of the delicate
nerves that minister to the functions of the eye, were known to have
often troubled patients, some of whom had become conscious of the nature
of their affliction, and had even proved it by experiments upon
themselves.

“As to an imaginary cry,” said I, “do but listen for a
moment to the wind in this unnatural valley while we speak so low, and to
the wild harp it makes of the telegraph wires.”

That was all very well, he returned, after we had sat listening for a
while, and he ought to know something of the wind and the wires,—he who
so often passed long winter nights there, alone and watching.",0,0,2,0,1,0,0,3,2,0,1,0,0,3,160,0.02402745995423341,4.43125,0,0,1,0.06382978723404255,0.06382978723404255,0.010638297872340425,0.1702127659574468,True,False,False,False,False
Dickens,"Is anything wrong?’  The answer came
back, both ways, ‘All well.’”</amb>

<amb>Resisting the slow touch of a frozen finger tracing out my spine, I
showed him how that this figure must be a deception of his sense of
sight;</amb>

<delay type=""pacing>and how that figures, originating in disease of the delicate
nerves that minister to the functions of the eye, were known to have
often troubled patients, some of whom had become conscious of the nature
of their affliction, and had even proved it by experiments upon
themselves.</delay>

<atmosphere>“As to an imaginary cry,” said I, “do but listen for a
moment to the wind in this unnatural valley while we speak so low, and to
the wild harp it makes of the telegraph wires.”</atmosphere>

That was all very well, he returned, after we had sat listening for a
while, and he ought to know something of the wind and the wires,—he who
so often passed long winter nights there, alone and watching.",170,"Is anything wrong?’  The answer came
back, both ways, ‘All well.’”

Resisting the slow touch of a frozen finger tracing out my spine, I
showed him how that this figure must be a deception of his sense of
sight;

and how that figures, originating in disease of the delicate
nerves that minister to the functions of the eye, were known to have
often troubled patients, some of whom had become conscious of the nature
of their affliction, and had even proved it by experiments upon
themselves.

“As to an imaginary cry,” said I, “do but listen for a
moment to the wind in this unnatural valley while we speak so low, and to
the wild harp it makes of the telegraph wires.”

That was all very well, he returned, after we had sat listening for a
while, and he ought to know something of the wind and the wires,—he who
so often passed long winter nights there, alone and watching.",0,0,2,0,1,0,0,3,2,0,1,0,0,3,160,0.02402745995423341,4.43125,0,0,1,0.06382978723404255,0.06382978723404255,0.010638297872340425,0.1702127659574468,False,True,False,False,False
Dickens,"I asked his pardon, and he slowly added these words, touching my arm,—

<delay type=""foreshadowing"">“Within six hours after the Appearance, the memorable accident on this
Line happened, and within ten hours the dead and wounded were brought
along through the tunnel over the spot where the figure had stood.”</delay>

A disagreeable shudder crept over me, but I did my best against it.",65,"I asked his pardon, and he slowly added these words, touching my arm,—

“Within six hours after the Appearance, the memorable accident on this
Line happened, and within ten hours the dead and wounded were brought
along through the tunnel over the spot where the figure had stood.”

A disagreeable shudder crept over me, but I did my best against it.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,61,0.022857142857142857,4.704918032786885,0,0,0,0.08450704225352113,0.028169014084507043,0.0,0.14084507042253522,False,False,False,True,False
Dickens,"Six or seven months
passed, and I had recovered from the surprise and shock, when one
morning, as the day was breaking,

<amb>I, standing at the door, looked towards
the red light, and saw the spectre again.”  He stopped, with a fixed look
at me.",46,"Six or seven months
passed, and I had recovered from the surprise and shock, when one
morning, as the day was breaking,

I, standing at the door, looked towards
the red light, and saw the spectre again.”  He stopped, with a fixed look
at me.",0,0,0,0,1,0,0,1,0,0,1,0,0,1,45,0.04132231404958678,4.333333333333333,0,0,0,0.03636363636363636,0.0,0.0,0.16363636363636364,True,False,False,False,False
Dickens,"Nothing came of this?”

He touched me on the arm with his forefinger twice or thrice giving a
ghastly nod each time:—

<delay type=""foreshadowing"">“That very day, as a train came out of the tunnel, I noticed, at a
carriage window on my side, what looked like a confusion of hands and
heads, and something waved.",57,"Nothing came of this?”

He touched me on the arm with his forefinger twice or thrice giving a
ghastly nod each time:—

“That very day, as a train came out of the tunnel, I noticed, at a
carriage window on my side, what looked like a confusion of hands and
heads, and something waved.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,54,0.02464788732394366,4.222222222222222,0,0,0,0.015384615384615385,0.046153846153846156,0.0,0.12307692307692308,False,False,False,True,False
Dickens,"<atmosphere>The wind and the wires took up the story with a long lamenting
wail.</atmosphere>

He resumed.",18,"The wind and the wires took up the story with a long lamenting
wail.

He resumed.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0.024390243902439025,4.0625,0,0,0,0.05555555555555555,0.0,0.0,0.1111111111111111,False,True,False,False,False
Dickens,"<amb>“Now, sir, mark this, and judge how my mind is troubled.",12,"“Now, sir, mark this, and judge how my mind is troubled.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.07017543859649122,4.181818181818182,0,0,0,0.0,0.125,0.0,0.125,True,False,False,False,False
Dickens,<amb>“I have no peace or rest for it.,9,“I have no peace or rest for it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.030303030303030304,3.125,0,0,0,0.0,0.0,0.0,0.1,True,False,False,False,False
Dickens,"<amb>My eyes were on the bell, and my ears were open to the bell, and if I am a living man, it
did NOT ring at those times.",29,"My eyes were on the bell, and my ears were open to the bell, and if I am a living man, it
did NOT ring at those times.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.03361344537815126,3.25,0,0,0,0.03125,0.0,0.0,0.125,True,False,False,False,False
Dickens,"<amb>“Do you see it?” I asked him, taking particular note of his face.",14,"“Do you see it?” I asked him, taking particular note of his face.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.045454545454545456,4.076923076923077,0,0,0,0.05555555555555555,0.0,0.0,0.2222222222222222,True,False,False,False,False
Dickens,"<amb>“By this time you will fully understand, sir,” he said, “that what
troubles me so dreadfully is the question, What does the spectre mean?”</amb>

I was not sure, I told him, that I did fully understand.",38,"“By this time you will fully understand, sir,” he said, “that what
troubles me so dreadfully is the question, What does the spectre mean?”

I was not sure, I told him, that I did fully understand.",0,1,0,0,1,0,0,1,-1,-1,0,-1,-1,0,36,0.04060913705583756,4.444444444444445,0,0,0,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.20833333333333334,True,False,False,False,False
Dickens,"<amb>“What is its warning against?” he said, ruminating, with his eyes on the
fire, and only by times turning them on me.",23,"“What is its warning against?” he said, ruminating, with his eyes on the
fire, and only by times turning them on me.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,0.042735042735042736,4.318181818181818,0,0,0,0.0,0.034482758620689655,0.0,0.20689655172413793,True,False,False,False,False
Dickens,"There is danger overhanging somewhere on the Line.</amb>

<delay type=""foreshadowing"">Some dreadful calamity will happen.",17,"There is danger overhanging somewhere on the Line.

Some dreadful calamity will happen.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,0.022727272727272728,5.6923076923076925,0,0,0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.2,False,False,False,True,False
Dickens,"<delay type=""withheld-info"">“If I telegraph Danger, on either side of me, or on both, I can give no
reason for it,” he went on, wiping the palms of his hands.",32,"“If I telegraph Danger, on either side of me, or on both, I can give no
reason for it,” he went on, wiping the palms of his hands.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.04580152671755725,3.6785714285714284,0,0,0,0.0,0.0,0.027777777777777776,0.1388888888888889,False,False,False,False,True
